Date,Year,Month,Month_Name,Quarter,Season,Collective_CA,Contract_Account,Account_Category,Region_City,Region_Major,Location_Name,Office,Longitude,Latitude,Consumption_kWh,Bill_Amount,Ministry
2024-04-01,2024,4,أبريل,Q2,ربيع,20000022752,10105287215,حساب تجميعي أصلي (37),الحدود الشمالية,الشمالية,مركز اسعاف سامودة مركز إسعافي,NORTHERN  DEPARTMENT -HAFAR ALBATIN SERVICE OFFICE,44.90088,27.854470000000,1985.0,635.2,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000022888,10006070792,حساب تجميعي أصلي (37),الحدود الشمالية,الشمالية,مركزالهلال الاحمرالسعودى ابوحـدريه مركز إسعافي,NORTHERN  DEPARTMENT-AN NUAYRIYAH SERVICE OFFICE,48.98431,27.289550000000,1957.0,626.24,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000022888,10006079626,حساب تجميعي أصلي (37),الحدود الشمالية,الشمالية,مطلق نايف بن شويه مركز إسعافي,NORTHERN ELECTRICITY-QARYAT AL'ULYA SERVICE CENTER,47.2369,26.367520000000,2360.0,755.2,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000022888,10006088124,حساب تجميعي أصلي (37),الحدود الشمالية,الشمالية,الجمعيه الخيريه بقريهالعليا مركز إسعافي,NORTHERN ELECTRICITY-QARYAT AL'ULYA SERVICE CENTER,47.70575924,27.567145570000,403.0,128.96,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000022888,10006088142,حساب تجميعي أصلي (37),الحدود الشمالية,الشمالية,الجمعيه الخيريه بقريهالعليا مركز إسعافي,NORTHERN ELECTRICITY-QARYAT AL'ULYA SERVICE CENTER,47.70575924,27.567145570000,1203.0,384.96,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000022888,10006091872,حساب تجميعي أصلي (37),الحدود الشمالية,الشمالية,حمود بجاد حمودالمطيري مركز إسعافي,NORTHERN ELECTRICITY-QARYAT AL'ULYA SERVICE CENTER,47.5217966,27.828431470000,1751.5,560.48,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000022888,10006094186,حساب تجميعي أصلي (37),الحدود الشمالية,الشمالية,مركز اسعاف الهلال الاحمر الصرار مركز إسعافي,NORTHERN  DEPARTMENT-AN NUAYRIYAH SERVICE OFFICE,48.3948,26.970660000000,4828.77,1545.21,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000022888,10083974698,حساب تجميعي أصلي (37),الحدود الشمالية,الشمالية,مركز اسعاف الهلال الاحمر بالرفيعة مركز إسعافي,NORTHERN ELECTRICITY-QARYAT AL'ULYA SERVICE CENTER,47.0608634,27.024417940000,1055.0,337.6,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000022888,10083986278,حساب تجميعي أصلي (37),الحدود الشمالية,الشمالية,مركز اسعاف الهلال الاحمر بالرفيعة مركز إسعافي,NORTHERN ELECTRICITY-QARYAT AL'ULYA SERVICE CENTER,47.0608634,27.024417940000,1965.0,628.8,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000022888,10104530921,حساب تجميعي أصلي (37),الحدود الشمالية,الشمالية, هيئة الهلال الاحمر السعودي مركز إسعافي,NORTHERN  DEPARTMENT-AN NUAYRIYAH SERVICE OFFICE,48.4761,27.479400000000,1037.04,331.85,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000022888,10104530930,حساب تجميعي أصلي (37),الحدود الشمالية,الشمالية, هيئة الهلال الاحمر السعودي مركز إسعافي,NORTHERN  DEPARTMENT-AN NUAYRIYAH SERVICE OFFICE,48.47615,27.479280000000,398.66,127.57,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000022888,10104530949,حساب تجميعي أصلي (37),الحدود الشمالية,الشمالية, هيئة الهلال الاحمر السعودي مركز إسعافي,NORTHERN  DEPARTMENT-AN NUAYRIYAH SERVICE OFFICE,48.4761,27.479400000000,177.69,56.86,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000022888,10104530958,حساب تجميعي أصلي (37),الحدود الشمالية,الشمالية, هيئة الهلال الاحمر السعودي مركز إسعافي,NORTHERN  DEPARTMENT-AN NUAYRIYAH SERVICE OFFICE,48.4761,27.479400000000,41.45,13.26,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000022888,10104530967,حساب تجميعي أصلي (37),الحدود الشمالية,الشمالية, هيئة الهلال الاحمر السعودي مركز إسعافي,NORTHERN  DEPARTMENT-AN NUAYRIYAH SERVICE OFFICE,48.47615,27.479280000000,462.75,148.08,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000022888,10104535032,حساب تجميعي أصلي (37),الحدود الشمالية,الشمالية, هيئة الهلال الاحمر السعودي مركز إسعافي,NORTHERN  DEPARTMENT-AN NUAYRIYAH SERVICE OFFICE,48.4761,27.479400000000,87.27,27.93,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000022888,10104535041,حساب تجميعي أصلي (37),الحدود الشمالية,الشمالية, هيئة الهلال الاحمر السعودي مركز إسعافي,NORTHERN  DEPARTMENT-AN NUAYRIYAH SERVICE OFFICE,48.4761,27.479400000000,1167.75,373.68,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000022888,10104535051,حساب تجميعي أصلي (37),الحدود الشمالية,الشمالية, هيئة الهلال الاحمر السعودي مركز إسعافي,NORTHERN  DEPARTMENT-AN NUAYRIYAH SERVICE OFFICE,48.4761,27.479400000000,50.14,16.04,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023491,10006100748,حساب تجميعي أصلي (37),الحدود الشمالية,الشمالية,هيئة الهلا ل الا حمر السعودي مركز إسعافي,NORTHERN  DEPARTMENT-ALKHAFJI SERVICE OFFICE,48.49723983,28.460457290000,2080.0,665.6,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023491,10103821997,حساب تجميعي أصلي (37),الحدود الشمالية,الشمالية,ناصر العازمي مركز إسعافي,NORTHERN  DEPARTMENT-ALKHAFJI SERVICE OFFICE,48.66131986,27.945691370000,2039.0,652.48,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10006178965,حساب تجميعي أصلي (37),الشرقية,الشرقية,الهلال الاحمر العربى السعودى مركز إسعافي,AD DAMMAM SERVICE OFFICE,50.10569,26.422580000000,16858.0,5394.56,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10006212870,حساب تجميعي أصلي (37),,,,,,,0.0,0.0,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10006212889,حساب تجميعي أصلي (37),,,,,,,3520.0,1126.4,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10006228941,حساب تجميعي أصلي (37),الشرقية,الشرقية,جمعية الهلال الاحمر بالمنطقةالشرقية مركز إسعافي,AD DAMMAM SERVICE OFFICE,50.07506089,26.403449900000,644.96,206.39,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10006250164,حساب تجميعي أصلي (37),الشرقية,الشرقية,جمعية الهلال الاحمر السعودي مركز إسعافي,AD DAMMAM SERVICE OFFICE,50.0749661,26.403137780000,4681.2,1497.98,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10006261195,حساب تجميعي أصلي (37),الشرقية,الشرقية,جمعية الهلال الاحمر / الدمام مركز إسعافي,ALQATIF SERVICE OFFICE,49.9289,26.644700000000,3502.74,1120.88,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10006264811,حساب تجميعي أصلي (37),الشرقية,الشرقية,جمعية الهلال الاحمر / الدمام مركز إسعافي,AD DAMMAM WEST SERVICE OFFICE,50.05135662,26.399026710000,1751.41,560.45,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10006303286,حساب تجميعي أصلي (37),الشرقية,الشرقية,جمعيه الهلال الاحمر السعودى برحيمه مركز إسعافي,ALQATIF SERVICE OFFICE,50.0708,26.708100000000,2303.2,737.02,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10096492453,حساب تجميعي أصلي (37),الشرقية,الشرقية,جمعية الهلال الاحمر السعودي مركز إسعافي,AD DAMMAM WEST SERVICE OFFICE,50.03342497,26.366157710000,5197.2,1663.1,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10098294401,حساب تجميعي أصلي (37),الشرقية,الشرقية,جمعية الهلال الاحمر السعودي مركز إسعافي,AD DAMMAM WEST SERVICE OFFICE,50.00111,26.410710000000,4293.54,1373.93,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10098341888,حساب تجميعي أصلي (37),الشرقية,الشرقية,جمعية الهلال الاحمر السعودي مركز إسعافي,AD DAMMAM WEST SERVICE OFFICE,50.00112839,26.410696500000,0.9,0.29,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10098341897,حساب تجميعي أصلي (37),الشرقية,الشرقية,جمعية الهلال الاحمر السعودي مركز إسعافي,AD DAMMAM WEST SERVICE OFFICE,50.00112839,26.410696500000,1537.55,492.02,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10098341903,حساب تجميعي أصلي (37),الشرقية,الشرقية,جمعية الهلال الاحمر السعودي مركز إسعافي,AD DAMMAM WEST SERVICE OFFICE,50.00112839,26.410696500000,288.24,92.24,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10098341912,حساب تجميعي أصلي (37),الشرقية,الشرقية,جمعية الهلال الاحمر السعودي مركز إسعافي,AD DAMMAM WEST SERVICE OFFICE,50.00113581,26.410698200000,1113.59,356.35,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10102606903,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الاحمر السعودي مركز إسعافي,AD DAMMAM SERVICE OFFICE,50.05969072,26.464089860000,93.77,30.01,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10102606912,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الاحمر السعودي مركز إسعافي,AD DAMMAM SERVICE OFFICE,50.05969072,26.464089860000,58.63,18.76,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10102606921,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الاحمر السعودي مركز إسعافي,AD DAMMAM SERVICE OFFICE,50.0596859,26.464088210000,2.57,0.82,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10102606931,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الاحمر السعودي مركز إسعافي,AD DAMMAM SERVICE OFFICE,50.0596859,26.464088210000,0.35,0.11,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10102606940,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الاحمر السعودي مركز إسعافي,AD DAMMAM SERVICE OFFICE,50.0597,26.464200000000,529.33,169.39,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10102606959,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الاحمر السعودي مركز إسعافي,AD DAMMAM SERVICE OFFICE,50.05968037,26.464086320000,3653.4,1169.09,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10102748801,حساب تجميعي أصلي (37),الشرقية,الشرقية,ﺠﻤﻌﻴﺓ ﺍﻟﻬﻼﻝ ﺍﻻﺤﻤﺭ / ﺍﻟﺩﻤﺎﻡ مركز إسعافي,AD DAMMAM WEST SERVICE OFFICE,49.9950916,26.245632150000,3109.0,994.88,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10104136842,حساب تجميعي أصلي (37),الشرقية,الشرقية,مركز اسعاف شرق الدمام مركز إسعافي,AD DAMMAM SERVICE OFFICE,50.12467467,26.487755220000,5842.53,1869.61,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10104816820,حساب تجميعي أصلي (37),الشرقية,الشرقية,ﺠﻤﻌﻴﺓ ﺍﻟﻬﻼﻝ ﺍﻻﺤﻤﺭ / ﺍﻟﺩﻤﺎﻡ مركز إسعافي,AD DAMMAM WEST SERVICE OFFICE,50.04752664,26.416390390000,1543.0,493.76,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023796,10104821919,حساب تجميعي أصلي (37),الشرقية,الشرقية,ﺠﻤﻌﻴﺓ ﺍﻟﻬﻼﻝ ﺍﻻﺤﻤﺭ / ﺍﻟﺩﻤﺎﻡ مركز إسعافي,ALKHUBAR SERVICE OFFICE,50.19136616,26.219482470000,1404.6,449.47,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023965,10006257316,حساب تجميعي أصلي (37),الشرقية,الشرقية,جمعية الهلال الاحمر السعودي مركز إسعافي,ALQATIF SERVICE OFFICE,50.0169,26.560000000000,4732.8,1514.5,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023965,10006260250,حساب تجميعي أصلي (37),الشرقية,الشرقية,جمعية الهلال الاحمر / القطيف مركز إسعافي,ALQATIF SERVICE OFFICE,50.0417,26.569700000000,7754.0,2481.28,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023965,10089830640,حساب تجميعي أصلي (37),الشرقية,الشرقية,جمعية الهلال الاحمر السعودي بالقطيف مركز إسعافي,ALQATIF SERVICE OFFICE,50.0161,26.471700000000,3405.0,1089.6,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023965,10102475516,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الاحمر السعودي مركز إسعافي,ALQATIF SERVICE OFFICE,50.0694,26.567200000000,0.13,0.04,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023965,10102475525,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الاحمر السعودي مركز إسعافي,ALQATIF SERVICE OFFICE,50.0694,26.567200000000,313.76,100.4,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023965,10102475534,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الاحمر السعودي مركز إسعافي,ALQATIF SERVICE OFFICE,50.0683,26.565800000000,825.05,264.02,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023965,10102475543,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الاحمر السعودي مركز إسعافي,ALQATIF SERVICE OFFICE,50.0683,26.565800000000,176.01,56.32,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023965,10102475552,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الاحمر السعودي مركز إسعافي,ALQATIF SERVICE OFFICE,50.0683,26.565800000000,293.24,93.84,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023965,10102475561,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الاحمر السعودي مركز إسعافي,ALQATIF SERVICE OFFICE,50.0683,26.565800000000,540.11,172.84,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023965,10103476895,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الاحمر السعودي مركز إسعافي,ALQATIF SERVICE OFFICE,49.8125,26.661100000000,226.16,72.37,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023965,10103476901,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الاحمر السعودي مركز إسعافي,ALQATIF SERVICE OFFICE,49.8133,26.662200000000,0.2,0.06,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023965,10103476911,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الاحمر السعودي مركز إسعافي,ALQATIF SERVICE OFFICE,49.8133,26.662200000000,359.94,115.18,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023965,10103476920,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الاحمر السعودي مركز إسعافي,ALQATIF SERVICE OFFICE,49.8133,26.662200000000,0.51,0.16,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023965,10103476939,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الاحمر السعودي مركز إسعافي,ALQATIF SERVICE OFFICE,49.8144,26.661900000000,341.53,109.29,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023965,10103476948,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الاحمر السعودي مركز إسعافي,ALQATIF SERVICE OFFICE,49.8144,26.661900000000,426.63,136.52,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023965,10104506513,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الاحمر السعودي مركز إسعافي,ALQATIF SERVICE OFFICE,49.9736,26.527800000000,2439.0,780.48,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000023965,10105853981,حساب تجميعي أصلي (37),الشرقية,الشرقية,مركز اسعاف الهلال الأحمر بسيهات مركز إسعافي,ALQATIF SERVICE OFFICE,0.0, 0.000000000000,2137.0,683.84,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024309,10006181601,حساب تجميعي أصلي (37),الشرقية,الشرقية,جمعية الهلال الأحمر السعودي مركز إسعافي,ALKHUBAR SERVICE OFFICE,50.18040615,26.301829270000,4890.4,1564.93,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024309,10006188264,حساب تجميعي أصلي (37),الشرقية,الشرقية,جمعية الهلال الاحمر السعودي مركز إسعافي,ALKHUBAR SERVICE OFFICE,50.16103,26.318410000000,0.0,0.0,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024309,10006190997,حساب تجميعي أصلي (37),الشرقية,الشرقية,جمعية الهلال الاحمر السعودي بالخبر مركز إسعافي,ALKHUBAR SERVICE OFFICE,50.16438629,26.345353700000,8720.0,2790.4,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024309,10099351323,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الحمر السعودي مركز إسعافي,ALKHUBAR SERVICE OFFICE,50.19509924,26.366862950000,1160.0,371.2,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024309,10099351341,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الحمر السعودي مركز إسعافي,ALKHUBAR SERVICE OFFICE,50.19509924,26.366862950000,644.0,206.08,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024309,10099351360,حساب تجميعي أصلي (37),الشرقية,الشرقية,هيئة الهلال الحمر السعودي مركز إسعافي,ALKHUBAR SERVICE OFFICE,50.19509631,26.366861450000,1459.0,466.88,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024309,10103211334,حساب تجميعي أصلي (37),الشرقية,الشرقية,ﺠﻤﻌﻴﺓ ﺍﻟﻬﻼﻝ ﺍﻻﺤﻤﺭ / ﺍﻟﺨﺒﺭ مركز إسعافي,ALKHUBAR SERVICE OFFICE,50.16450381,26.345227740000,3920.0,1254.4,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024309,10105338548,حساب تجميعي أصلي (37),الشرقية,الشرقية,ﺠﻤﻌﻴﺓ ﺍﻟﻬﻼﻝ ﺍﻻﺤﻤﺭ / ﺍﻟﺨﺒﺭ مركز إسعافي,ALKHUBAR SERVICE OFFICE,0.0, 0.000000000000,23400.0,7488.0,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024523,10006295175,حساب تجميعي أصلي (37),الشرقية,الشرقية,عبدالرحمن عايض  العتيبى مركز إسعافي,ALHUFUF SERVICE OFFICE,49.55263563,25.365764720000,3093.82,990.02,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024523,10006301325,حساب تجميعي أصلي (37),,,,,,,0.0,0.0,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024523,10006308282,حساب تجميعي أصلي (37),الشرقية,الشرقية,مركز إسعاف الاحساء هيئة الهلال الاحمر السعودي,ALHUFUF SERVICE OFFICE,49.57479158,25.389525840000,9240.87,2957.08,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024523,10006334971,حساب تجميعي أصلي (37),الشرقية,الشرقية,احمد على القطيفى مركز إسعافي,ALHUFUF SERVICE OFFICE,49.59374998,25.449061220000,2800.0,896.0,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024523,10006339341,حساب تجميعي أصلي (37),الشرقية,الشرقية,مركز إسعاف العيون هيئة الهلال الاحمر السعودي,ALUYUN SERVICE CENTER,49.56568058,25.595673730000,1480.0,473.6,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024523,10006341302,حساب تجميعي أصلي (37),الشرقية,الشرقية,مركز إسعاف حرض هيئة الهلال الاحمر السعودي,ALMNAZELH SERVICE OFFICE,49.05926465,24.163489870000,2756.0,881.92,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024523,10097475742,حساب تجميعي أصلي (37),الشرقية,الشرقية,ابراهيم محمد مطلق الشعلان مركز إسعافي,ALMNAZELH SERVICE OFFICE,49.75836709,25.383050330000,40.43,12.94,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024523,10097475751,حساب تجميعي أصلي (37),الشرقية,الشرقية,ابراهيم محمد مطلق الشعلان مركز إسعافي,ALMNAZELH SERVICE OFFICE,49.75837068,25.383055680000,53.53,17.13,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024523,10097488141,حساب تجميعي أصلي (37),الشرقية,الشرقية,ابراهيم محمد مطلق الشعلان مركز إسعافي,ALMNAZELH SERVICE OFFICE,49.75837352,25.383059920000,497.04,159.05,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024523,10097491755,حساب تجميعي أصلي (37),الشرقية,الشرقية,ابراهيم محمد مطلق الشعلان مركز إسعافي,ALMNAZELH SERVICE OFFICE,49.75836709,25.383050330000,0.4,0.13,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024523,10097491764,حساب تجميعي أصلي (37),الشرقية,الشرقية,ابراهيم محمد مطلق الشعلان مركز إسعافي,ALMNAZELH SERVICE OFFICE,49.75836709,25.383050330000,0.0,0.0,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024523,10097491773,حساب تجميعي أصلي (37),الشرقية,الشرقية,ابراهيم محمد مطلق الشعلان مركز إسعافي,ALMNAZELH SERVICE OFFICE,49.75836709,25.383050330000,62.01,19.84,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024523,10097491782,حساب تجميعي أصلي (37),الشرقية,الشرقية,ابراهيم محمد مطلق الشعلان مركز إسعافي,ALMNAZELH SERVICE OFFICE,49.75837068,25.383055680000,1305.69,417.82,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024523,10097696636,حساب تجميعي أصلي (37),الشرقية,الشرقية,مركز إسعاف القرى الشرقية المطور هيئة الهلال الاحمر السعودي,ALMNAZELH SERVICE OFFICE,49.66567956,25.438556100000,1930.97,617.91,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024523,10105057117,حساب تجميعي أصلي (37),الشرقية,الشرقية,مركز إسعاف حديقة الخالدية المطور هيئة الهلال الاحمر السعودي,ALHUFUF SERVICE OFFICE,49.58221696,25.350695290000,982.47,314.39,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024748,10006350651,حساب تجميعي أصلي (37),الشرقية,الشرقية,جمعية الهلال الاحمر السعودي الفردانيه مركز إسعافي,BUQIQ SERVICE OFFICE,49.29209912,26.072378050000,3095.02,990.41,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024748,10006360406,حساب تجميعي أصلي (37),الشرقية,الشرقية,الحميدي محمد ناصر الرشيدي مركز إسعافي,BUQIQ SERVICE OFFICE,49.65306021,25.936655670000,1776.0,568.32,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024748,10011296558,حساب تجميعي أصلي (37),الشرقية,الشرقية,مركز إسعاف الصليبيخ هيئة الهلال الاحمر السعودي,BUQIQ SERVICE OFFICE,49.6301838,25.422534000000,2352.03,752.65,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024748,10104777061,حساب تجميعي أصلي (37),الشرقية,الشرقية,مركز إسعاف العقير هيئة الهلال الاحمر السعودي,BUQIQ SERVICE OFFICE,49.59942664,25.482584560000,0.0,0.0,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024748,10105352037,حساب تجميعي أصلي (37),,,,,,,2526.58,808.51,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000024882,10006357911,حساب تجميعي أصلي (37),الشرقية,الشرقية,مركز إسعاف المفرق هيئة الهلال الاحمر السعودي,ALMNAZELH SERVICE OFFICE,49.19969315,25.388262260000,2000.0,640.0,هيئة الهلال الأحمر السعودي
2024-04-01,2024,4,أبريل,Q2,ربيع,20000025899,10018711184,حساب تجميعي أصلي (37),عسير,الجنوبية,     سعاده مديرفرع الهلال مركز إسعافي,ASEER ELECTRICITY -ABHA  SERVICE OFFICE,42.51157668,18.233683270000,10000.0,3200.0,هيئة الهلال الأحمر السعودي
